13147471,378270303301,376618504128,376389707900,0.07
13147755,378033899242,376413039913,376154479139,0.07
13147793,379958000000,376413039913,378069014105,0.43
13147870,377914770732,376413039913,376035942884,0.11
13148002,377299494097,375538113099,375423725137,0.04
13148294,377981253065,376187490604,376158944966,0.01
13148489,379909067735,376187490604,378077465333,0.50
13148575,379861495911,378021167609,378030122861,0.00
13148638,381770587333,378021167609,379930010248,0.50
13148861,382785374398,380863005696,380939904862,0.02
13148962,380849354424,380863005696,379013218750,0.49
13149128,380972188861,379184953274,379135460982,0.02
13149204,379064000000,379184953274,377236471805,0.52
13149406,379292000000,377676369510,377463372581,0.06
13149579,377316989898,377676369510,375497884318,0.58
13149594,375398504404,377676369510,373588648150,1.09
13149642,374317674373,373028469165,372513028974,0.14
13149821,372336636142,373028469165,370541541645,0.67
13149922,373936988286,371656183549,372134178235,0.12
13149947,373873309345,371656183549,372070806300,0.11
13150001,375917392714,371656183549,374105034816,0.65
13150190,377186212429,375527924103,375367737349,0.05
13150401,379114940056,375527924103,377287166271,0.46
13150452,380606069485,377762536792,378771106727,0.26
13150698,381032580695,379652533672,379195561658,0.13
13150948,380005681128,377669440976,378173612938,0.13
13151267,379339498832,377687000000,377510642413,0.05
13151525,380101296813,378709000000,378268767644,0.12
13151546,379669815854,378709000000,377839366924,0.23
13151745,381615367665,379721944255,379775538919,0.01
13151768,384729021868,379721944255,382874181696,0.83
13151779,387575091316,384557815347,385706529788,0.29
13151790,387839477301,384557815347,385969641126,0.36
13151835,389842708898,384557815347,387963214823,0.88
13151884,391982930679,388414064711,390093118252,0.43
13151897,393969943656,392531471044,392070551522,0.12
13151949,396113061793,388304164476,394203337344,1.51
13152051,395391156368,393115000000,393484912340,0.09
13152267,397413528556,395566544997,395497534348,0.02
13152324,396295345787,395566544997,394384742517,0.30
13152337,394087565621,395566544997,392187606413,0.86
13152585,396002659385,391225238740,394093467203,0.73
13152714,393891865462,393854698791,391992849755,0.48
13152755,396283356124,393854698791,394372810658,0.13
13152842,396006140737,393854698791,394096931771,0.06
13153135,395985280630,393929000000,394076172234,0.03
13153232,397967338289,394588902973,396048674076,0.36
13153314,399981719852,399966916807,398053343983,0.48
13153386,397804000000,395421727946,395886123267,0.11
13153408,397618515892,395421727946,395701533407,0.07
13153687,397008698151,394965401825,395094655695,0.03
13153692,397117420622,394965401825,395202853998,0.06
13153943,397398938232,395086411488,395483014366,0.10
13154228,396649831072,394425790645,394737518772,0.07
13154503,395834000000,393181000000,393925620952,0.18
13154567,393745847212,393181000000,391837648893,0.35
13154781,394272458909,392365746628,392361708489,0.01
13154906,392287981961,392365746628,390386848850,0.51
13155029,391591797744,389870747125,389694038529,0.05
13155164,393565000000,389870747125,391657678116,0.45
13155318,393202408174,391431604010,391296843507,0.04
13155352,393003084615,391431604010,391098485924,0.09
13155409,390933000000,391431604010,389038433496,0.62
13155522,388957494661,391431604010,387072501987,1.12
13155589,388921151436,386606000000,387036334891,0.11
13155717,390983000000,386606000000,389088191182,0.64
13155868,392962040118,388850000000,391057640340,0.56
13155871,393217722691,388850000000,391312083806,0.63
13155972,395397315348,388850000000,393481113571,1.19
13156133,395223494879,394326913318,393308135482,0.26
13156295,393211179985,391797293766,391305572808,0.13
13156404,393054738708,391797293766,391149889687,0.17
13156644,393406048604,391321762333,391499497041,0.04
13156914,392565670256,390488167512,390663191393,0.04
13157189,391258310637,390634759405,389362167590,0.33
13157456,392387046084,389328903503,390485432881,0.29
13157460,392424677209,389328903503,390522881636,0.30
13157714,392291980226,391131000000,390390827738,0.19
13157990,391496307137,390246866155,389599010695,0.17
13157994,391490326824,390246866155,389593059364,0.17
13158015,391712000000,390246866155,389813658252,0.12
13158124,393782989320,390246866155,391874611001,0.41
13158253,394316246751,390662340504,392405284123,0.44
13158507,392891859564,391508744445,390987799899,0.14
13158756,391836035651,391989567131,389937092793,0.53
13158848,389790000000,387879000000,387900972781,0.00
13159053,389866000000,387879000000,387976604465,0.02
13159219,391869917515,388504858032,389970810457,0.37
13159304,392209696081,388504858032,390308942364,0.46
13159592,391699032546,389562076244,389800753642,0.06
13159694,389728585644,388492951095,387839856056,0.17
13159855,390702851018,388492951095,388809399878,0.08
13160120,391748161894,389085853159,389849644896,0.19
13160414,390346230218,389534568669,388454507358,0.28
13160511,388246278621,387311487451,386364732692,0.25
13160560,385947876451,387311487451,384077469197,0.84
13160701,387473732334,387311487451,385595930372,0.45
13160988,386778232698,386788601488,384903801314,0.49
13161058,384798678540,382841179911,383231409058,0.10
13161256,385371922186,382841179911,383802317905,0.25
13161308,387304088236,382841179911,385726614321,0.75
13161514,388129000000,384570965148,386548166253,0.51
13161681,390081894583,386756567295,388493106775,0.44
13161773,389695000000,386756567295,388107787998,0.34
13162038,388721814112,388259292242,387138565857,0.29
13162302,389311194923,387121617247,387725546144,0.15
13162306,389043444649,387121617247,387458886406,0.08
13162549,391079809025,386917000000,389486956752,0.66
13162596,390854621013,386917000000,389262685921,0.60
13162774,388761085244,388158473940,387177677039,0.26
13162866,388794000000,388158473940,387210457735,0.25
13163147,389824980485,387939831992,388237239078,0.07
13163246,387724241703,386541035055,386145056520,0.11
13163290,385696076585,386541035055,384125152037,0.63
13163421,385028000000,386541035055,383459796501,0.80
13163567,386988633841,384296042858,385412444759,0.29
13163688,386937138481,384296042858,385361159138,0.27
13163737,386907000000,384296042858,385331143409,0.26
13163970,386512120109,384592376021,384937871848,0.08
13164090,384435970332,384081000000,382870178146,0.32
13164134,386405000000,384081000000,384831188035,0.19
13164242,387108000000,384081000000,385531324745,0.37
13164512,386978431604,386364573960,385402284075,0.25
13164529,387158140227,386364573960,385581260752,0.21
13164716,389102356074,386586708012,387517557887,0.24
13164762,390987281475,386586708012,389394806063,0.72
13165034,392600211375,390888861327,391001166564,0.02
13165038,392697623811,390888861327,391098182244,0.05
13165130,394664953434,391220000000,393057499012,0.46
13165238,392616101214,391220000000,391016991685,0.06
13165281,392561950890,391220000000,390963061913,0.07
13165550,392371509696,390632270985,390773396378,0.03
13165739,394524593116,391165286645,392917710376,0.44
13165852,393324676184,391165286645,391722680658,0.14
13166123,393807924943,391273890879,392203961164,0.23
13166377,392703378360,391876240811,391103913354,0.20
13166659,391223000000,390257033478,389629564516,0.17
13166923,391542750008,389265288026,389948012195,0.17
13167155,392812030070,390434218191,391212122530,0.19
13167427,392868000000,390585451543,391267864497,0.17
13167457,392860604642,390585451543,391260499260,0.17
13167606,394857711463,390557244376,393053860542,0.63
13167709,393423011055,390557244376,391625714357,0.27
13167975,393941932957,391166283104,392142265639,0.24
13167994,396267846217,395203916047,394457553297,0.19
13168246,395796346099,395203916047,393988207160,0.31
13168440,393723112281,393876401633,391924444613,0.50
13168535,394361520740,393876401633,392559936595,0.34
13168829,395138000000,393054797701,393332868620,0.07
13169112,393545009791,393628000000,391747155759,0.48
13169366,392569151645,391486585732,390775755681,0.19
13169648,391955072163,391432317470,390164481534,0.33
13169920,390453000000,390299976285,388669271372,0.42
13170168,391635000000,388878564796,389845871574,0.24
13170457,393073879386,390166657629,391278177646,0.28
13170696,393889380182,391087748978,392089952943,0.25
13170960,394284498438,391344384076,392483266158,0.29
13170987,394400877864,391344384076,392599113921,0.32
13171224,396440080766,392395127367,394629001017,0.56
13171230,396481194503,392395127367,394669926932,0.57
13171484,395115000000,394125899329,393309973693,0.21
13171737,394377904761,393774866625,392576245768,0.31
13171740,394392916580,393774866625,392591189007,0.31
13171909,392392752427,392753943450,390600162318,0.55
13172027,391388386821,388819799670,389600385012,0.20
13172069,389059846735,388819799670,387282482528,0.40
13172204,391107890107,388819799670,389321169708,0.12
13172282,390138816546,388662677326,388356523220,0.08
13172551,391650190818,389012084928,389860992995,0.21
13172691,393702384969,389012084928,391903811991,0.74
13172830,393778357207,391671948389,391979437161,0.07
13173107,393277351310,391411146609,391480720038,0.01
13173378,393014662332,391142000000,391219231117,0.01
13173642,393137182619,390751439265,391341191687,0.15
13173950,393928395434,391972297803,392128789960,0.03
13174182,394513000000,392014744273,392255466424,0.06
13174445,394851516392,391982892385,392592045714,0.15
13174718,396064128955,393984218230,393797719307,0.05
13174723,395891485842,393984218230,393626064115,0.10
13174988,393909014484,393984218230,391654937113,0.60
13175027,394122926994,392082245154,391867625545,0.06
13175064,394122926994,392082245154,391867625545,0.06
13175283,393261425865,391162786538,391011054209,0.04
13175425,391210616049,391162786538,388971979804,0.57
13175543,390276609750,388266030434,388043318197,0.06
13175820,391152665006,389008328589,388914360376,0.03
13175880,393127449289,389008328589,390877844292,0.48
13176082,393922315260,391837282580,391668161777,0.05
13176274,391890644245,391851732441,389648116654,0.57
13176337,391540990289,391851732441,389300463534,0.66
13176635,392769696618,388947686925,390522138799,0.40
13176908,392033000000,389529162658,389789657803,0.06
13177152,390959000000,389819860972,388721803585,0.29
13177255,388890914980,388078613183,386665552830,0.37
13177429,389502040897,388078613183,387273181683,0.21
13177450,389180331004,386303586894,386953312720,0.16
13177510,387147754245,386303586894,384932367036,0.36
13177566,385170802444,386303586894,382966728006,0.87
13177597,378475453768,373383724516,376309692324,0.78
13177605,375996281152,373383724516,373844706352,0.12
13177617,377915641742,373383724516,375753083727,0.63
13177684,377390931934,378124000000,375231376482,0.77
13177891,375399209046,374112374137,373251050890,0.24
13177918,373290700282,369113132544,371154607709,0.55
13177919,371121827388,369113132544,368998145821,0.04
13177977,372479000000,369113132544,370347552243,0.33
13178121,374761000000,369113132544,372616493886,0.94
13178156,376696233030,373011918563,374540652874,0.40
13178235,376585623606,373011918563,374430676394,0.38
13178470,375362608312,373967747827,373214659597,0.21
13178598,373285481641,373967747827,371149418930,0.76
13178702,375189000000,369705126340,373042044729,0.90
13178726,375720414462,369705126340,373570418262,1.04
13179026,374936000000,373463876561,372790492479,0.19
13179099,372878987557,372265702927,370745250940,0.41
13179170,370566727015,368310177704,368446221916,0.03
13179175,368208512443,368310177704,366101501825,0.60
13179237,366066158061,364439737133,363971406702,0.13
13179269,364016580367,364439737133,361933557368,0.69
13179284,361788673704,359782968868,359718399522,0.02
13179285,358763158791,359782968868,356710197604,0.86
13179287,356941000000,359782968868,354898465807,1.36
13179304,356869833214,359782968868,354827706261,1.38
13179317,352501252842,359782968868,350484124347,2.59
13179328,350737416854,355967319826,348730381611,2.04
13179335,346949368693,349507000000,344964009912,1.30
13179349,348840235124,349507000000,346844056181,0.77
13179350,346677889351,344035296704,344694084064,0.19
13179365,344843061119,334256889107,342869755325,2.57
13179373,338942526381,318749913920,337002985394,5.72
13179376,330229613757,318749913920,328339930931,3.00
13179389,323032022180,330745000000,321183526348,2.90
13179391,327873947431,330745000000,325997744505,1.44
13179395,332335634748,330745000000,330433900575,0.10
13179410,338346060496,334246000000,336409932683,0.64
13179435,340703520473,337764853403,338753902496,0.29
13179453,342992825151,337764853403,341030107017,0.96
13179455,341168899577,337764853403,339216618547,0.42
13179468,339070361439,337764853403,337130088937,0.19
13179494,340935000000,337764853403,338984057421,0.36
13179510,343044918768,337764853403,341081902537,0.98
13179516,344901888841,341870000000,342928246415,0.30
13179531,347728810611,345451597181,345738991606,0.08
13179539,345636000000,345451597181,343658156748,0.52
13179571,344808782330,341411000000,342835672690,0.41
13179598,346691877051,342379000000,344707991722,0.68
13179621,344603000000,342379000000,342631067915,0.07
13179647,347567324835,342379000000,345578429905,0.93
13179714,345520000000,346241774652,343542820538,0.78
13179747,347351000000,346241774652,345363342952,0.26
13179787,349304419281,346241774652,347305584123,0.30
13179800,351770150077,346241774652,349757205194,1.01
13179818,353692577123,351299970750,351668631478,0.10
13179835,355019129509,351299970750,352987592893,0.48
13179851,357387094383,351299970750,355342007491,1.15
13179882,355396000000,351299970750,353362306807,0.58
13179978,352441662246,351299970750,350424874748,0.25
13179984,350222835415,346681777014,348218744777,0.44
13180010,347913120413,346681777014,345922246726,0.22
13180072,345800806415,343059342651,343822020086,0.22
13180106,345224712683,343059342651,343249222952,0.05
13180199,343434000000,343059342651,341468757318,0.47
13180214,341591959280,343059342651,339637257363,1.00
13180220,339361011661,343059342651,337419075963,1.65
13180238,341132563083,343059342651,339180489983,1.14
13180256,342906745285,343059342651,340944519729,0.62
13180302,345011000000,343059342651,343036733204,0.01
13180331,346847000000,343059342651,344862227006,0.52
13180380,345981569903,345066392718,344001749186,0.31
13180445,344195855109,341323009372,341785293758,0.13
13180480,346278914327,341323009372,343853764357,0.74
13180571,344477976332,344813000000,342065439157,0.80
13180648,344473431717,341338656665,342060926370,0.21
13180677,342659154974,341338656665,340259355838,0.32
13180775,344509519775,341338656665,342096761686,0.22
13180839,342754366217,341338656665,340353900273,0.29
13180868,340874816634,338471403539,338487514038,0.00
13180891,338736928893,338471403539,336364598904,0.63
13180922,340962139622,338651133140,338574225463,0.03
13181030,338783659387,338651133140,336411002123,0.67
13181062,336769916679,335124000000,334411362579,0.22
13181077,334823781402,335124000000,332478856979,0.79
13181105,336710000000,335124000000,334351865524,0.24
13181136,334191755119,331750000000,331851257066,0.03
13181173,336257241011,331750000000,333902277413,0.64
13181190,335572215120,331750000000,333222049073,0.44
